Day1StartTime,Day1EndTime,Sex,Age,Race,Education,Employment,PoliticalAffiliationCategorical,PoliticalAffiliationSlidingScale,Healthy_VaxscalePretest,Diseases_VaxScalePretest,Diseases_VaxScalePretest_Reversed,Doctors_VaxScalePreTest,Sideeffects_VaxScalePreTest,Sideeffects_VaccScalePreTest_Reversed,Planto_VaxScalePreTest,PreTestVaccinationAttitude,Autism_PreTest,EligibleToReturn,Returned,StartDate_day2,EndDate_day2,Condition,Condition Code,PostTest Vaccination Attitude,VaxAttitudeChangeScore,Healthy_VaxscalePosttest,Diseases_VaxScalePosttest,Diseases_VaxScalePosttest_Reversed,Doctors_VaxScalePostTest,Sideeffects_VaxScalePostTest,Sideeffects_VaxScalePostTest_Reversed,Planto_VaxScalePostTest,AutismAttitude_PostTest,AttentionCheck_PostTest (if = 4 then include),Parent,Number_of_children,Oldest_child_age,Youngest_child_age,hopeful_parent,YourFluShot,ExpectYourFluShot,ChildFluShot,ExpectYourChildFluShot,RefuseVaccination,Vaxwork,AttentionChecks_Sum(include if = 4),Paid_Attention,Excluded,preTest_Tercile,
1/12/15 10:02,1/12/15 10:06,1,25,1,6,1,1,61,6,1,6,6,1,6,6,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:27,1/12/15 9:30,1,23,1,5,1,1,57,6,1,6,6,1,6,6,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:18,1/12/15 9:21,1,26,1,4,1,1,76,6,1,6,6,1,6,6,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:30,1/12/15 9:35,1,33,2,3,1,1,68,6,1,6,6,1,6,6,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:52:00,1/12/2015 9:55:00,1,25,1,4,1,2,44,4,3,4,2,4,3,1,2.8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:40:00,1/12/2015 9:42:00,1,21,5,6,4,2,68,4,4,3,1,3,4,3,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:26:00,1/12/2015 9:27:00,1,21,3,2,4,2,50,3,4,3,3,3,4,4,3.4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:33:00,1/12/2015 9:36:00,1,24,1,4,1,2,19,4,5,2,5,5,2,4,3.4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:25:00,1/12/2015 10:29:00,1,25,1,3,2,2,0,4,4,3,3,3,4,4,3.6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:49:00,1/12/2015 9:51:00,1,23,1,3,3,2,31,6,1,6,1,6,1,6,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:17:00,1/12/2015 9:19:00,1,26,1,4,1,2,85,6,3,4,3,4,3,5,4.2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:25:00,1/12/2015 9:28:00,2,27,5,4,1,2,12,4,5,2,6,2,5,4,4.2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:20:00,1/12/2015 9:22:00,1,34,1,4,1,2,65,4,4,3,5,2,5,5,4.4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:13:00,1/12/2015 10:17:00,2,23,3,3,5,2,33,6,2,5,5,6,1,5,4.4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:18:00,1/12/2015 9:22:00,2,42,5,6,1,2,22,6,3,4,4,3,4,5,4.6,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:13:00,1/12/2015 9:31:00,2,25,3,4,1,2,31,6,3,4,5,4,3,5,4.6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:27:00,1/12/2015 9:36:00,1,46,1,2,4,2,19,5,2,5,6,5,2,5,4.6,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:17:00,1/12/2015 9:21:00,1,26,3,4,1,2,25,5,2,5,6,3,4,4,4.8,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:32:00,1/12/2015 9:37:00,2,39,1,5,1,2,14,6,1,6,5,6,1,6,4.8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:33:00,1/12/2015 9:40:00,2,48,1,3,5,2,47,5,2,5,5,4,3,6,4.8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:09:00,1/12/2015 9:14:00,1,35,1,4,1,2,22,6,1,6,6,6,1,6,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:18:00,1/12/2015 9:21:00,1,31,1,6,1,2,46,5,2,5,5,2,5,5,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:26:00,1/12/2015 9:30:00,1,49,1,4,1,2,0,5,2,5,5,2,5,5,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:38:00,1/12/2015 9:41:00,2,55,1,4,6,2,16,5,2,5,4,1,6,5,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:58:00,1/12/2015 10:00:00,2,24,1,5,1,2,23,6,1,6,6,6,1,6,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:16:00,1/12/2015 10:22:00,1,54,2,7,2,2,33,5,3,4,5,2,5,6,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:15:00,1/12/2015 9:19:00,2,49,1,2,1,2,52,5,2,5,5,2,5,6,5.2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:23:00,1/12/2015 10:26:00,1,25,1,4,1,2,26,5,2,5,5,2,5,6,5.2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:13:00,1/12/2015 9:17:00,2,31,1,5,3,2,15,6,1,6,3,1,6,6,5.4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:17:00,1/12/2015 9:20:00,1,23,5,4,2,2,17,5,1,6,5,1,6,5,5.4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:28:00,1/12/2015 9:32:00,2,39,1,3,3,2,17,5,2,5,5,1,6,6,5.4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:29:00,1/12/2015 9:32:00,1,46,1,2,1,2,13,6,3,4,6,1,6,6,5.6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:52:00,1/12/2015 9:56:00,2,25,1,3,5,2,0,6,2,5,6,2,5,6,5.6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:57:00,1/12/2015 10:00:00,1,27,1,5,2,2,58,6,1,6,5,2,5,6,5.6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:16:00,1/12/2015 10:21:00,2,33,3,5,2,2,9,6,1,6,5,2,5,6,5.6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:34:00,1/12/2015 10:39:00,1,22,1,4,4,2,17,6,2,5,5,1,6,6,5.6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:22:00,1/12/2015 10:26:00,2,26,2,6,1,2,11,6,1,6,5,1,6,6,5.8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:08:00,1/12/2015 9:12:00,2,32,1,4,1,2,50,6,1,6,6,1,6,6,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:35:00,1/12/2015 9:38:00,1,32,1,3,1,2,4,6,1,6,6,1,6,6,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:50,1/12/15 10:00,1,34,1,2,1,2,61,1,2,5,1,6,1,1,1.8,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:20,1/12/15 9:28,1,38,5,4,1,2,42,4,6,1,2,5,2,2,2.2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:56,1/12/15 9:59,2,35,1,4,1,2,7,4,5,2,2,3,4,1,2.6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:25,1/12/15 9:29,2,27,1,3,5,2,0,5,6,1,1,3,4,5,3.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:55,1/12/15 9:58,1,25,3,6,1,2,0,4,5,2,5,4,3,4,3.6,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:29,1/12/15 9:33,1,34,1,5,1,2,24,3,4,3,4,3,4,4,3.6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:15,1/12/15 9:18,2,61,1,2,4,2,20,4,5,2,4,3,4,4,3.6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:54,1/12/15 9:59,1,35,1,2,1,2,71,5,6,1,4,4,3,5,3.6,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:47,1/12/15 9:51,1,21,5,3,4,2,34,4,3,4,4,3,4,2,3.6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:25,1/12/15 9:29,1,24,1,5,1,2,71,5,6,1,4,3,4,5,3.8,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:41,1/12/15 9:48,2,56,3,3,1,2,0,4,4,3,4,4,3,5,3.8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:17,1/12/15 10:21,1,37,2,2,1,2,30,4,3,4,4,4,3,4,3.8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:04,1/12/15 10:09,2,26,1,3,2,2,65,4,3,4,4,4,3,5,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:28,1/12/15 9:36,1,33,2,4,4,2,16,5,4,3,1,2,5,6,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:58,1/12/15 10:01,1,22,5,4,1,2,43,5,3,4,4,4,3,4,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:18,1/12/15 9:29,1,59,1,6,1,2,22,5,3,4,4,3,4,3,4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:30,1/12/15 10:36,1,27,5,3,5,2,19,3,2,5,3,3,4,5,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:21,1/12/15 9:25,2,29,1,3,5,2,16,5,2,5,1,3,4,5,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:28,1/12/15 9:33,1,20,3,4,4,2,24,5,3,4,3,3,4,5,4.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:07,1/12/15 10:11,1,23,3,3,2,2,4,5,4,3,5,4,3,5,4.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:37,1/12/15 9:41,2,26,2,3,2,2,0,5,3,4,3,4,3,6,4.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:32,1/12/15 10:39,1,23,7,4,1,2,65,6,3,4,2,4,3,6,4.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:20,1/12/15 9:25,2,38,1,4,5,2,0,6,6,1,5,3,4,6,4.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:38,1/12/15 9:42,2,29,1,4,1,2,0,5,4,3,5,3,4,5,4.4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:10,1/12/15 9:14,1,25,1,4,1,2,47,5,5,2,5,2,5,5,4.4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:27,1/12/15 9:31,2,23,1,5,1,2,11,6,1,6,3,6,1,6,4.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:12,1/12/15 9:15,1,35,2,2,1,2,16,5,3,4,4,3,4,5,4.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:42,1/12/15 9:49,1,23,1,4,5,2,36,6,2,5,5,6,1,5,4.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:41,1/12/15 9:46,1,47,1,2,1,2,38,5,4,3,4,2,5,5,4.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:28,1/12/15 10:33,1,47,1,6,1,2,61,5,2,5,4,5,2,6,4.4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:26,1/12/15 9:31,2,55,1,3,1,2,34,5,2,5,3,3,4,5,4.4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:07,1/12/15 10:10,2,53,1,4,5,2,24,6,2,5,1,2,5,5,4.4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:02,1/12/15 10:05,1,28,1,6,2,2,12,5,2,5,2,2,5,5,4.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:38,1/12/15 9:41,1,28,1,2,1,2,67,6,3,4,6,6,1,6,4.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:19,1/12/15 9:28,2,23,2,3,1,2,24,4,2,5,4,2,5,5,4.6,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:31,1/12/15 9:34,1,26,2,6,4,2,37,6,2,5,5,5,2,5,4.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:28,1/12/15 10:32,2,25,1,4,4,2,37,5,2,5,5,5,2,6,4.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:30,1/12/15 9:34,1,27,1,3,1,2,0,4,2,5,6,2,5,3,4.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:39,1/12/15 9:42,1,31,1,4,1,2,19,5,2,5,4,2,5,5,4.8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:33,1/12/15 9:39,1,36,1,3,1,2,1,6,1,6,5,6,1,6,4.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:42,1/12/15 9:48,2,31,1,4,1,2,24,6,2,5,2,2,5,6,4.8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:29,1/12/15 9:36,1,42,2,4,1,2,15,6,3,4,4,3,4,6,4.8,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:19,1/12/15 9:22,1,23,1,3,1,2,28,5,3,4,6,3,4,5,4.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:54,1/12/15 9:59,2,24,1,4,1,2,2,6,3,4,4,2,5,5,4.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:03,1/12/15 10:06,1,25,1,6,1,2,0,6,2,5,5,5,2,6,4.8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:35,1/12/15 9:40,2,60,1,2,6,2,0,6,1,6,5,6,1,6,4.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:31,1/12/15 9:34,2,60,1,4,6,2,13,6,1,6,5,6,1,6,4.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:49,1/12/15 9:59,2,24,1,2,4,2,75,5,2,5,5,3,4,6,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:32,1/12/15 9:35,2,26,1,3,2,2,0,5,2,5,5,2,5,5,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:33,1/12/15 9:40,2,36,7,4,2,2,0,6,1,6,6,6,1,6,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:33,1/12/15 10:38,2,31,3,3,2,2,1,4,2,5,5,2,5,6,5,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:45,1/12/15 9:50,2,20,3,2,2,2,20,5,2,5,6,4,3,6,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:57,1/12/15 10:02,2,33,1,4,2,2,32,6,4,3,4,1,6,6,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:56,1/12/15 10:00,2,43,1,4,1,2,5,6,1,6,6,6,1,6,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:01,1/12/15 10:07,1,22,1,4,1,2,10,6,2,5,4,2,5,5,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:42,1/12/15 9:47,2,35,3,4,3,2,46,5,2,5,5,2,5,5,5,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:17,1/12/15 9:26,2,25,3,6,1,2,80,5,1,6,6,5,2,6,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:34,1/12/15 10:38,1,19,5,3,5,2,31,5,3,4,5,1,6,5,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:29,1/12/15 9:32,2,47,1,2,1,2,7,5,2,5,5,2,5,5,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:15,1/12/15 10:22,2,41,3,4,1,2,13,5,2,5,5,2,5,5,5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:37,1/12/15 9:41,1,37,1,2,1,2,0,6,1,6,6,6,1,6,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:01,1/12/15 10:07,2,34,1,3,5,2,13,6,1,6,5,5,2,6,5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:58,1/12/15 10:01,2,23,1,4,4,2,10,5,2,5,5,2,5,6,5.2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:15,1/12/15 9:23,2,41,1,4,5,2,0,6,1,6,6,5,2,6,5.2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:09,1/12/15 9:13,2,36,1,5,1,2,4,6,1,6,4,2,5,5,5.2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:16,1/12/15 9:22,2,60,1,3,6,2,41,6,1,6,3,2,5,6,5.2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:18,1/12/15 9:21,2,23,1,5,4,2,12,5,2,5,5,1,6,5,5.2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:21,1/12/15 9:25,1,33,1,4,1,2,30,5,2,5,6,2,5,5,5.2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:33,1/12/15 9:37,1,40,1,4,1,2,20,5,1,6,5,1,6,5,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:24,1/12/15 10:30,1,44,3,4,1,2,0,5,1,6,5,2,5,6,5.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:10,1/12/15 9:17,2,71,1,3,2,2,15,6,1,6,4,2,5,6,5.4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:40,1/12/15 9:46,1,24,1,5,4,2,37,5,2,5,5,1,6,6,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:34,1/12/15 9:38,1,37,1,4,3,2,8,6,2,5,5,2,5,6,5.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:46,1/12/15 9:52,1,25,5,4,1,2,25,5,1,6,5,2,5,6,5.4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:17,1/12/15 9:19,2,27,1,4,1,2,17,6,1,6,3,1,6,6,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:48,1/12/15 9:52,2,36,1,6,2,2,1,5,1,6,5,1,6,5,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:30,1/12/15 9:34,1,22,2,3,1,2,36,6,2,5,6,2,5,5,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:06,1/12/15 10:10,2,32,1,3,1,2,3,6,1,6,3,1,6,6,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:30,1/12/15 10:34,2,51,1,3,1,2,83,6,2,5,5,2,5,6,5.4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:53,1/12/15 9:57,2,33,1,6,1,2,21,6,1,6,4,1,6,5,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:29,1/12/15 9:34,1,18,5,3,5,2,24,5,2,5,6,2,5,6,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:51,1/12/15 9:54,2,24,1,4,1,2,14,6,1,6,4,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:28,1/12/15 9:31,2,26,1,3,5,2,9,6,2,5,5,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:23,1/12/15 9:25,2,28,1,2,1,2,13,6,1,6,4,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:11,1/12/15 9:18,2,23,1,3,1,2,5,6,1,6,5,2,5,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:26,1/12/15 9:28,1,25,5,6,2,2,27,6,1,6,5,2,5,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:41,1/12/15 10:24,2,36,1,7,2,2,5,6,1,6,4,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:40,1/12/15 9:47,1,28,1,3,2,2,31,6,1,6,4,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:19,1/12/15 9:23,2,41,1,3,3,2,10,6,2,5,5,1,6,6,5.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:20,1/12/15 9:25,2,28,1,4,1,2,0,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:47,1/12/15 9:50,2,22,1,4,2,2,6,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:24,1/12/15 9:28,1,29,1,4,1,2,11,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:25,1/12/15 9:30,2,37,1,4,1,2,21,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:19,1/12/15 9:24,1,28,1,4,2,2,9,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:55,1/12/15 10:00,2,27,2,3,1,2,0,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:02,1/12/15 10:06,2,43,1,4,1,2,14,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:25,1/12/15 9:30,2,24,1,3,1,2,0,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:15,1/12/15 9:19,1,29,1,6,1,2,17,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:09,1/12/15 9:13,2,33,7,3,5,2,9,6,1,6,6,2,5,6,5.8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:48,1/12/15 9:52,2,36,1,6,1,2,43,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:30,1/12/15 9:34,1,32,1,6,1,2,28,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:47,1/12/15 9:50,2,25,1,5,2,2,12,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:15,1/12/15 10:18,2,24,1,4,1,2,5,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:36,1/12/15 9:40,2,24,1,3,1,2,0,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:37,1/12/15 10:42,1,30,1,6,4,2,33,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:25,1/12/15 9:31,1,50,1,2,1,2,11,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:03,1/12/15 10:07,2,26,1,4,3,2,0,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:20,1/12/15 9:25,1,28,1,6,1,2,15,6,2,5,6,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:15,1/12/15 10:20,1,28,1,4,2,2,5,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:16,1/12/15 10:23,1,67,1,4,6,2,15,6,1,6,5,1,6,6,5.8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
