"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q83_First.Click","Q83_Last.Click","Q83_Page.Submit","Q83_Click.Count","sex","age","race","educ","employ","income","politic1","politic2_1","Vax1_Vax1_1","Vax1_Vax1_2","Vax1_Vax1_3","Vax1_Vax1_4","Vax1_Vax1_5","Vax1_Vax1_6","Vax1_Vax1_check","Vax1_Vax1_33","Vax1_Vax1_34","Vax1_Vax1_35","Vax1_Vax1_36","Euth1_Euthanasia_1","Euth1_Euthanasia_2","Euth1_Euthanasia_3","Euth1_Euthanasia_4","Euth1_Euthanasia_5","Euth1_Euthanasia_check","Consq_Consequ2R_1","Consq_Consequ2R_2","Consq_Consequ2R_3","Consq_Consequ2R_4","Consq_Consequ2R_5","Consq_Consequ2R_check","Abortion_Abortion2R_1","Abortion_Abortion2R_2","Abortion_Abortion2R_3","Abortion_Abortion2R_4","Abortion_Abortion2R_5","Abortion_Abortion2R_check","SC0","SC1","SC2","SC3","SC4","workerId","assignmentId","hitId","study_time","payment","eligible"
"35","2018-03-21 12:36:38","2018-03-21 12:39:14","0","53ffb08eb8fcf545","100","155","1","2018-03-21 12:39:14","R_3Po8tQDgn2pZcCy","","","","","34.167495727539","-83.912002563477","anonymous","EN","0","0","4.536","0","0","0","5.861","0","0","0","6.016","0","2","35","1","3","1","2","9","50","3","3","4","4","2","5","5","4","3","3","3","5","3","5","3","5","4","4","6","3","4","4","2","6","4","2","3","6","3","16","4","15","17","23","25184c9579007645","3MRNMEIQW56SNC0MV8YCJYNS6IELDM","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"36","2018-03-21 12:35:36","2018-03-21 12:39:15","0","d9ab11435384757d","100","219","1","2018-03-21 12:39:16","R_1DnIfdzQ7TuuMOI","","","","","38.817504882812","-77.630798339844","anonymous","EN","0","0","5.049","0","0","0","7.982","0","0","0","14.934","0","2","61","1","6","1","6","2","18","1","6","6","1","5","1","5","6","1","6","1","6","2","5","4","6","4","2","2","2","2","5","2","2","2","2","5","6","3","29","4","19","9","25","9c8362f80360fa4e","3J88R45B2GYWC3K1E0SVUMZ4RARPXQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"37","2018-03-21 12:35:25","2018-03-21 12:39:20","0","e683edb117d63f95","100","235","1","2018-03-21 12:39:20","R_1CKnTA0gxp5XSY1","","","","","37.773101806641","-121.75149536133","anonymous","EN","0","0","7.011","0","0","0","8.722","0","0","0","14.303","0","2","43","1","4","5","6","9","43","2","5","5","1","5","1","5","6","2","5","1","6","1","6","2","6","4","6","3","3","2","4","2","3","2","3","5","4","3","26","4","22","13","29","37622ffce20141ea","373ERPL3YO8A7ZRWMIVNAEEDFWRRT1","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"38","2018-03-21 12:35:45","2018-03-21 12:39:20","0","830b0182ae6138a0","100","214","1","2018-03-21 12:39:20","R_Z7U1jTtKKpmKJP3","","","","","41.874099731445","-70.755096435547","anonymous","EN","0","0","4.728","0","0","0","6.594","0","0","0","7.048","0","2","67","3","4","1","4","2","5","4","5","4","2","4","3","5","5","3","4","3","6","2","6","3","6","4","5","4","3","3","5","2","2","2","2","6","5","2","21","3","20","9","27","f2e2811fa5060a81","35LDD5557A4K70OHN1LENOX7QW1KM0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"39","2018-03-21 12:35:48","2018-03-21 12:39:22","0","da80f09224cd2727","100","213","1","2018-03-21 12:39:22","R_4GXb9Fg39hnGHF7","","","","","30.799697875977","-86.974800109863","anonymous","EN","0","0","4.834","0","0","0","8","0","0","0","11.672","0","1","59","1","2","3","3","1","91","2","5","4","3","3","3","5","4","3","5","2","2","5","4","5","3","4","4","5","3","4","3","2","5","5","5","2","2","3","21","4","15","25","13","377aabcb767c135c","3JC6VJ2SABJGNGUPJBR3C8JPZPHA5L","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"40","2018-03-21 12:35:39","2018-03-21 12:39:27","0","abc2c65e99fc0707","100","228","1","2018-03-21 12:39:27","R_74EphpfkBikJsBz","","","","","34.118194580078","-118.67390441895","anonymous","EN","0","0","4.774","0","0","0","6.423","0","0","0","6.516","0","2","35","1","7","2","4","2","2","2","5","5","2","4","2","5","5","3","5","2","5","3","4","3","5","4","4","3","2","4","3","2","2","1","1","5","5","3","24","4","16","8","22","e8ad05364865eecb","37Q970SNZE8LZUF0ZOBIUI0E9FJS1H","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"41","2018-03-21 12:35:46","2018-03-21 12:39:30","0","fdeaccf933b05139","100","223","1","2018-03-21 12:39:31","R_1DGYzzn4UnnNAsJ","","","","","35.711395263672","-78.886199951172","anonymous","EN","0","0","5.416","0","0","0","9.364","0","0","0","13.456","0","2","27","1","4","2","5","2","28","3","5","5","2","5","3","5","5","3","5","2","5","3","5","6","4","4","5","3","5","3","4","2","2","3","2","5","4","3","24","4","22","12","19","3c97d6c13be1fdc6","3UOUJI6MTDE948SXVMRP4SM3ZRJUXR","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"42","2018-03-21 12:36:14","2018-03-21 12:39:30","0","53415faee940e85c","100","196","1","2018-03-21 12:39:31","R_3qe8igQpsnZIUSC","","","","","36.078094482422","-115.21240234375","anonymous","EN","0","0","4.158","0","0","0","6.478","0","0","0","11.185","0","2","24","1","4","1","3","1","33","1","6","6","1","5","1","5","6","1","6","1","5","2","4","5","4","4","5","3","5","4","4","2","3","1","2","4","4","3","29","4","21","12","20","da698615d326d52a","3P529IW9KYLPLWEIMET27YQDIVUFLR","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"43","2018-03-21 12:36:13","2018-03-21 12:39:31","0","0b1e27f53a7f25d6","100","198","1","2018-03-21 12:39:32","R_1JXVhHjwzFIwBw3","","","","","37.670303344727","-121.01689910889","anonymous","EN","0","0","3.99","0","0","0","6.096","0","0","0","21.826","0","2","27","1","3","2","4","2","0","1","6","6","1","4","1","5","6","1","6","1","6","1","6","1","6","4","5","2","4","4","5","2","1","1","1","6","6","3","28","4","22","5","30","1505f96d184790b0","3PQ8K71NHXKDTM66E7IKKJZBR3IAAR","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"44","2018-03-21 12:35:37","2018-03-21 12:39:35","0","914bd289ed9f6835","100","237","1","2018-03-21 12:39:35","R_Wp6li16XyyRwEQp","","","","","42.206100463867","-83.622802734375","anonymous","EN","0","0","5.2","0","0","0","7.228","0","0","0","8.606","0","2","49","1","4","2","6","9","0","2","5","5","2","4","1","5","5","4","5","1","4","2","5","3","4","4","4","4","4","4","3","2","3","1","3","5","4","2","24","3","17","12","22","8a56d1ec2465f7ae","35USIKEBNRGJQ3OSXY6DQKHPURRN6Y","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"45","2018-03-21 12:35:54","2018-03-21 12:39:36","0","4bfa56c5cf5cb6ab","100","222","1","2018-03-21 12:39:37","R_1lmlzBuPz5bzrT3","","","","","35.604995727539","-82.313201904297","anonymous","EN","0","0","12.294","0","0","0","19.596","0","0","0","11.946","0","1","30","1","7","1","4","9","17","2","5","4","2","4","4","5","5","5","4","2","6","1","5","3","6","4","6","3","5","2","5","2","3","2","4","4","4","2","23","3","25","15","27","2ed7e1c3c94e3b70","3OE22WJIGIOPVBRL98WXAKQA2OWUQU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"46","2018-03-21 12:36:01","2018-03-21 12:39:40","0","da384548a0d21ae4","100","218","1","2018-03-21 12:39:40","R_266072UMVH0Sjch","","","","","41.459106445312","-87.138999938965","anonymous","EN","0","0","4.984","0","0","0","10.925","0","0","0","16.359","0","1","37","1","6","1","6","2","43","2","6","6","3","5","1","5","6","3","5","1","6","2","6","2","6","4","5","3","5","2","5","2","2","2","2","3","5","3","26","4","24","12","28","c273d5a402fba613","3TXMY6UCAEOT9HALNHBXGE44VOPQCG","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"47","2018-03-21 12:36:08","2018-03-21 12:39:40","0","043a9a5cbc83a985","100","211","1","2018-03-21 12:39:40","R_0qgpdeSbbbGBaVj","","","","","29.839004516602","-95.146202087402","anonymous","EN","0","0","3.961","0","0","0","8.307","0","4.494","15.825","16.606","6","1","22","2","3","8","1","9","29","5","6","6","1","6","1","5","6","3","6","1","5","3","6","3","4","4","4","3","2","4","3","2","2","2","4","6","4","3","26","4","16","12","23","d8a98a2161986847","3IKZ72A5B4GF9WH3YR9HKQU2NQUNF1","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"48","2018-03-21 12:36:53","2018-03-21 12:39:40","0","9c36be893d187c1e","100","166","1","2018-03-21 12:39:41","R_3j6FUHzvLCT2M92","","","","","40.518295288086","-74.396896362305","anonymous","EN","0","0","4.233","0","6.152","6.152","6.515","1","0","0","6.918","0","1","23","1","4","2","4","10","42","3","5","5","2","4","3","5","5","4","4","2","5","2","5","2","4","4","4","2","3","3","3","2","3","2","3","5","4","2","23","3","19","13","24","cfaece97eb374d07","3DY4FPOOA1OPKRVLRDV2BW2YCH7VRL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"49","2018-03-21 12:36:45","2018-03-21 12:39:43","0","20e1ef98a97a428c","100","177","1","2018-03-21 12:39:43","R_24jk9jGEhPl9HfK","","","","","39.266693115234","-81.561500549316","anonymous","EN","0","0","4.381","0","0","0","6.623","0","0","0","10.366","0","2","33","1","4","2","3","2","8","1","6","6","1","5","1","5","6","1","6","1","6","1","5","1","6","4","5","2","4","1","4","2","2","1","2","5","5","3","29","4","24","9","29","60909eb1972f7245","3EG49X351UCO2X2WZ4TMOM8NW51X6S","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"50","2018-03-21 12:36:07","2018-03-21 12:39:46","0","d632d47e9dcf0e95","100","218","1","2018-03-21 12:39:46","R_21HTe8l6W9j3gpy","","","","","40.733596801758","-96.63939666748","anonymous","EN","4.264","4.264","4.67","1","0","0","6.491","0","0","0","21.687","0","2","24","1","3","4","1","2","9","1","6","6","1","5","1","5","6","1","6","1","6","1","6","1","5","4","5","3","6","2","6","2","1","1","1","6","6","3","29","4","26","5","29","4b6c4ad3d05a7329","3HWRJOOET52KJV9CBC6X12J8YONSE0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"51","2018-03-21 12:35:57","2018-03-21 12:39:48","0","d7a89354e573403c","100","231","1","2018-03-21 12:39:48","R_2v1b8xpOaqxUYfp","","","","","42.888397216797","-78.876098632812","anonymous","EN","0","0","8.862","0","0","0","10.295","0","0","0","17.02","0","1","30","3","6","1","5","1","100","5","5","5","6","6","6","5","6","5","6","5","5","6","6","6","5","4","6","6","6","5","5","2","5","5","6","6","5","3","19","4","20","19","18","e237602170074629","3URFVVM165IY93SCW4FA1D2E7RHUZO","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"52","2018-03-21 12:35:23","2018-03-21 12:39:48","0","30f1d4f965ff77a0","100","264","1","2018-03-21 12:39:48","R_01doPMjczOjImA1","","","","","30.166107177734","-81.706497192383","anonymous","EN","0","0","5.867","0","0","0","8.952","0","0","0","11.769","0","1","30","1","6","1","4","1","79","2","5","4","2","5","2","5","5","1","6","2","6","1","6","1","6","4","5","2","5","1","5","2","5","2","4","2","2","3","24","4","26","21","30","4b42060ccd08bfc0","3MB8LZR5BFT01I6WNPKZNBIIQRBKLY","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"53","2018-03-21 12:36:39","2018-03-21 12:39:48","0","30fed404b3a7b700","100","188","1","2018-03-21 12:39:48","R_XA1kE9nhfZd9GLL","","","","","33.442504882812","-79.158798217773","anonymous","EN","0","0","5.751","0","0","0","8.978","0","0","0","13.419","0","2","51","1","3","1","3","2","16","1","6","6","1","4","1","5","6","2","6","1","5","1","5","1","5","4","4","1","2","1","4","2","1","1","1","6","6","3","28","4","22","5","27","b5e6786ebddbbc56","3C8HJ7UOP7UFWVN3N2OOA3LKU5EZM1","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"54","2018-03-21 12:36:39","2018-03-21 12:39:48","0","33aeb5bb92041f0f","100","189","1","2018-03-21 12:39:49","R_vuXNlbUQSzFvaPD","","","","","40.902297973633","-74.061500549316","anonymous","EN","0","0","6.364","0","0","0","7.637","0","0","0","10.958","0","2","44","1","4","2","6","2","20","1","6","6","1","6","3","5","6","4","6","1","5","1","6","3","6","4","5","5","3","3","4","2","5","1","1","6","5","3","30","4","18","10","27","5aa4ae1d97385aff","3IGI0VL647K9F9UWXUS77K3GFRLNON","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"55","2018-03-21 12:35:29","2018-03-21 12:39:48","0","4411797f6a11a6f2","100","259","1","2018-03-21 12:39:49","R_31o8tsUkEn1TQtu","","","","","40.100494384766","-74.72029876709","anonymous","EN","0","0","29.391","0","0","0","8.544","0","18.084","18.084","20.76","1","2","47","1","2","1","4","12","71","4","3","3","4","2","5","5","3","4","3","4","5","3","5","3","4","4","5","4","5","4","3","2","4","4","5","3","2","3","14","4","19","22","22","977093ce2e7fa815","3FFJ6VRIL1OWYRRMYTD4CBBHVPBI0C","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"56","2018-03-21 12:36:39","2018-03-21 12:39:49","0","465c63750f689727","100","189","1","2018-03-21 12:39:49","R_vSOivRVFEIcmKaJ","","","","","40.184295654297","-75.216796875","anonymous","EN","0","0","28.754","0","0","0","5.87","0","0","0","13.284","0","1","34","5","4","1","3","10","52","3","4","4","3","3","4","5","4","4","4","3","6","1","5","2","6","4","5","1","5","1","3","2","2","1","2","5","5","3","19","4","25","9","28","7db3e48f6a8345ef","3VZLGYJEYLAQQ7M719QXLK1I19YZXL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"57","2018-03-21 12:36:25","2018-03-21 12:39:50","0","f17f5fb688de92b4","100","205","1","2018-03-21 12:39:51","R_ywhKXs0lUsGzHWx","","","","","45.602294921875","-122.51670074463","anonymous","EN","0","0","5.096","0","0","0","8.975","0","0","0","11.776","0","2","59","1","6","6","3","2","1","1","6","6","1","3","1","5","6","1","6","1","6","1","6","1","6","4","2","2","3","3","3","2","1","1","1","6","6","3","27","4","17","5","30","861ba5dead9d55d2","3VBEN272MKZI3953H7WL154KB42SGH","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"58","2018-03-21 12:37:47","2018-03-21 12:39:50","0","aa5eb3f88f2ec060","100","123","1","2018-03-21 12:39:51","R_1JD84BkJlf17OMY","","","","","44.914093017578","-93.169799804688","anonymous","EN","2.667","2.667","5.241","1","0","0","6.663","0","0","0","6.413","0","2","31","1","4","1","5","2","7","5","5","5","3","5","5","5","4","4","5","4","5","1","1","1","1","1","5","4","4","4","5","2","1","1","4","5","6","3","21","3","20","9","19","8a7c0579ff2f64c4","3I7DHKZYGN0BJ7BXURDVQ9UGW5V5FU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"59","2018-03-21 12:35:38","2018-03-21 12:39:52","0","835334bd8737dfdc","100","253","1","2018-03-21 12:39:53","R_265sZXawB7fEz0Y","","","","","44.644393920898","-68.740196228027","anonymous","EN","0","0","5.49","0","0","0","12.374","0","0","0","12.873","0","2","41","1","5","3","6","9","24","6","6","6","1","6","1","5","6","3","5","1","5","1","5","2","5","4","6","4","2","6","3","2","5","1","2","6","1","3","25","4","15","15","26","13ff25ea868d3280","3FQ5JJ512LOQPI9HZ20E03M7VMBKN0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"60","2018-03-21 12:35:54","2018-03-21 12:39:57","0","d800012398fe6fff","100","243","1","2018-03-21 12:39:57","R_1hQiY96YZkuOQ3B","","","","","37.824905395508","-87.533401489258","anonymous","EN","11.143","11.143","11.722","1","0","0","7.305","0","0","0","13.372","0","1","36","1","3","1","3","9","76","3","6","6","1","4","1","5","6","1","6","1","6","1","6","1","6","4","3","3","3","1","1","2","6","6","6","1","1","3","26","4","17","30","30","97887f95c4ee3bb3","3K2755HG5S36NKQQ9XVEOLI89MSFDB","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"61","2018-03-21 12:36:36","2018-03-21 12:39:58","0","923d97991d72bc6d","100","201","1","2018-03-21 12:39:58","R_30cazF8uThPcV6o","","","","","25.490295410156","-80.418701171875","anonymous","EN","0","0","5.734","0","0","0","6.263","0","0","0","8.1","0","1","32","1","3","8","2","2","6","1","5","6","1","5","1","5","6","2","5","1","6","1","5","4","6","4","4","2","2","1","3","2","1","2","2","5","6","3","28","4","20","8","26","9df3b0e36643f492","3RYC5T2D73TCF7YP51M354DGQT6PRU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"62","2018-03-21 12:36:22","2018-03-21 12:40:02","0","6b17d8c9a66e655b","100","220","1","2018-03-21 12:40:03","R_1pW4CwG6xhH98AB","","","","","36.510101318359","-84.469299316406","anonymous","EN","1.98","3.757","4.282","2","1.334","5.278","7.541","2","2.658","11.034","11.752","6","2","27","1","2","4","2","9","50","1","6","6","1","4","1","5","6","1","6","1","6","2","6","2","4","4","4","5","1","5","4","2","5","6","4","1","1","3","28","4","13","27","26","4915722fc48e2e1c","3I33IC7ZWF2OOJB21SP5E1GDFFR2AD","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"63","2018-03-21 12:36:54","2018-03-21 12:40:06","0","84a318d0a2a849c7","100","191","1","2018-03-21 12:40:06","R_3oSIULmLpZclO2q","","","","","47.787704467773","-117.45550537109","anonymous","EN","0","0","3.958","0","0","0","5.888","0","0","0","7.566","0","1","31","3","1","2","1","2","0","1","6","6","1","6","1","5","6","1","6","1","4","3","5","4","4","4","6","6","4","3","3","2","4","3","4","3","4","3","30","4","18","18","20","fc95e07b01f5d165","3TAYZSBPLL8SOFXWISBWZ1AJ1LY2S9","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"64","2018-03-21 12:36:38","2018-03-21 12:40:07","0","e9c666ac83d64a98","100","209","1","2018-03-21 12:40:08","R_3ncInnBRQiqyMAs","","","","","38.080902099609","-108.28600311279","anonymous","EN","0","0","3.959","0","0","0","5.975","0","0","0","11.847","0","2","35","1","4","4","4","9","49","1","6","6","1","6","1","5","6","1","6","1","6","1","6","2","6","4","4","3","4","2","4","2","1","1","1","6","6","3","30","4","21","5","29","bae9ab4e48d32212","3Z3ZLGNNSIU5WHE2UO0WNB0APBCQ3I","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"65","2018-03-21 12:36:43","2018-03-21 12:40:09","0","86298add750d72d5","100","205","1","2018-03-21 12:40:10","R_2b3rgPdsi3t8Eff","","","","","30.279296875","-81.585098266602","anonymous","EN","0","0","4.833","0","0","0","5.705","0","0","0","5.865","0","2","32","1","6","1","4","3","59","4","3","4","5","2","4","5","4","5","3","2","5","2","5","3","5","4","4","3","4","3","4","2","4","4","5","4","2","3","14","4","20","21","24","9f7603339e7c7df4","3Z4XG4ZF48RB6BLKSJQK804E20RX8E","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"66","2018-03-21 12:36:40","2018-03-21 12:40:11","0","3709094c0dc11bd7","100","211","1","2018-03-21 12:40:11","R_1gU7ZvZHfY6oiTV","","","","","46.732192993164","-117.24549865723","anonymous","EN","0","0","4.978","0","0","0","6.604","0","0","0","7.672","0","2","56","1","4","3","3","1","79","1","6","6","1","4","1","5","6","1","6","1","6","3","6","1","4","4","1","6","1","6","1","2","6","6","6","1","1","3","28","4","5","30","26","07d7030f4fb1cca9","35DR22AR5DKP5EFEG2VOHJW3MEZX3M","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"67","2018-03-21 12:36:13","2018-03-21 12:40:15","0","fd6ae3a36be47705","100","241","1","2018-03-21 12:40:15","R_etVLMStOU6L0GLD","","","","","28.346603393555","-82.248001098633","anonymous","EN","0","0","8.527","0","0","0","7.123","0","0","0","13.88","0","2","24","3","3","4","1","2","4","1","6","6","1","6","1","5","6","1","6","1","6","1","6","2","6","4","5","2","3","3","4","2","1","1","1","6","5","3","30","4","21","6","29","977b523a316417b1","3WMINLGALB31M134YLEBQEPZR63ACT","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"68","2018-03-21 12:36:05","2018-03-21 12:40:17","0","b786bbd6fc992e90","100","251","1","2018-03-21 12:40:17","R_z2ymtfx4EZlBsL7","","","","","32.298797607422","-90.184799194336","anonymous","EN","2.347","2.347","4.997","1","0","0","6.545","0","0","0","13.734","0","2","33","1","4","2","5","1","80","1","6","6","1","6","6","5","6","1","6","1","4","3","4","3","4","4","6","6","4","6","3","2","6","6","6","1","1","3","30","4","15","30","20","7c432a41a75a92c7","3LQ8PUHQFLS79RXIW1KPI3AYH6DIHE","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"69","2018-03-21 12:35:49","2018-03-21 12:40:19","0","a77188e7d9bddc25","100","269","1","2018-03-21 12:40:19","R_3lSliUtwo6Xejfv","","","","","39.740097045898","-74.970901489258","anonymous","EN","4.384","4.384","4.713","1","0","0","171.349","0","0","0","30.96","0","1","29","3","4","1","3","9","71","4","4","4","4","2","3","5","3","4","4","3","4","3","4","4","2","4","4","2","3","4","3","2","4","3","4","4","3","3","16","4","18","18","17","1e497be3aae53bca","3LEIZ60CDJZ0PB49YTKJ5HF0U679ZC","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
