"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Vax3_Vax1_1","Vax3_Vax1_2","Vax3_Vax1_3","Vax3_Vax1_4","Vax3_Vax1_5","Vax3_Vax1_6","Vax3_Vax1_check","Vax3_Vax1_33","Vax3_Vax1_34","Vax3_Vax1_35","Vax3_Vax1_36","SC0","SC1","workerId","assignmentId","hitId","study_time","payment"
"58","2018-03-29 07:49:37","2018-03-29 07:50:57","0","8dc2acc267e5f707","100","80","1","2018-03-29 07:50:58","R_1pGNtp2pPVIxSgu","","","","","35.183303833008","-80.642303466797","anonymous","EN","0","0","7.49","0","4","4","4","3","4","3","5","4","4","4","3","19","1","b942baec827445c8","3YW4XOSQKQL1E774OT6I9JI2VVTU1R","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"59","2018-03-29 07:55:14","2018-03-29 07:56:02","0","bec047ec3e910e72","100","48","1","2018-03-29 07:56:03","R_3Jf5AdmHY9lYyuY","","","","","34.148300170898","-84.140403747559","anonymous","EN","0","0","6.008","0","2","6","5","3","2","3","5","6","4","5","2","22","1","4cc82e1925240b45","3X65QVEQI0NIIKU8VC31ZS5AM1SLCF","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"60","2018-03-29 07:56:25","2018-03-29 07:57:11","0","44b24be857a4a3b0","100","45","1","2018-03-29 07:57:11","R_2ClzzA5r6aIRi22","","","","","36.780807495117","-89.999900817871","anonymous","EN","0","0","5.923","0","1","6","6","1","5","1","5","6","1","6","1","29","1","ec4e32d545652463","3L4D84MILZS342HOEJ5PU4PYV4SJHK","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"61","2018-03-29 08:02:30","2018-03-29 08:03:10","0","5e3c85ea4a5b72ee","100","40","1","2018-03-29 08:03:10","R_24piRrH0dbya5jv","","","","","46.482299804688","-90.153999328613","anonymous","EN","0","0","6.019","0","2","5","5","2","5","2","5","5","3","5","2","25","1","0fbd769cf2594b3b","3NLZY2D53PPMCL4R0U4WJXURQGPLQG","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"62","2018-03-29 08:03:15","2018-03-29 08:03:51","0","a04be6aa805d24d9","100","36","1","2018-03-29 08:03:51","R_qUCIUm4JurhalYB","","","","","41.781402587891","-72.754402160645","anonymous","EN","2.361","2.361","5.86","1","1","6","6","1","6","1","5","6","1","6","1","30","1","8eaac592ab1fdb63","3BDCF01OGXUVLNVDR4LQWJXTPPBLYO","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"63","2018-03-29 08:04:49","2018-03-29 08:06:28","0","d093696e1d86da95","100","99","1","2018-03-29 08:06:28","R_2QuJORafN6vj7J2","","","","","37.801498413086","-79.512298583984","anonymous","EN","0","0","8.916","0","3","6","6","1","6","3","5","6","1","6","1","28","1","0d1de002effd09e7","31LM9EDVOLSVEY3ZHH02ZOMUHG2NJY","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"64","2018-03-29 08:05:39","2018-03-29 08:06:54","0","1c18c7a4ba5a4f6e","100","74","1","2018-03-29 08:06:54","R_1P80vp1NDZaHQbH","","","","","37.462493896484","-105.78040313721","anonymous","EN","1.472","36.824","37.651","2","3","4","5","4","5","1","5","5","4","5","2","21","1","192866ae3258c063","3NAPMVF0ZWF65HD4UPDL4AENFQA72J","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"65","2018-03-29 08:06:53","2018-03-29 08:07:57","0","9765460b984e57d3","100","63","1","2018-03-29 08:07:57","R_2f40m8vErxX0a9h","","","","","41.864807128906","-72.681900024414","anonymous","EN","0","0","9.026","0","2","6","5","2","5","2","5","6","6","6","2","26","1","ac2b3af8aa43a80d","3B2X28YI3WFHPUZVU814ZPHVEL56BN","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"66","2018-03-29 08:05:59","2018-03-29 08:07:59","0","d63256d3affaa910","100","119","1","2018-03-29 08:07:59","R_25GbkVZfOEKZ9Wz","","","","","39.844192504883","-85.973999023438","anonymous","EN","0","0","45.399","0","2","5","5","2","5","2","5","5","4","5","2","25","1","86e5a834e852c595","3RWE2M8QWHAOCS2DV9QWHJ7YI7X0N5","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"67","2018-03-29 08:16:04","2018-03-29 08:17:11","0","59102fdcecde022c","100","67","1","2018-03-29 08:17:11","R_2dyA4A8xg9iokhl","","","","","30.176605224609","-95.510101318359","anonymous","EN","0","0","11.043","0","1","6","6","1","6","1","5","6","2","6","1","30","1","595ff829f3e5a125","34BBWHLWHABP6HS7R06PJ6KLXDIWIN","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"68","2018-03-29 08:19:24","2018-03-29 08:20:16","0","756cae6b2d9d0933","100","51","1","2018-03-29 08:20:16","R_tE7fIDREE9fzfyN","","","","","36.971298217773","-121.98750305176","anonymous","EN","0","0","5.955","0","5","6","6","1","5","2","5","6","4","5","1","25","1","50f231f41c52eae4","3IUZPWIU1O7GCCIVR3R1WMZYPH8WKZ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"69","2018-03-29 08:23:15","2018-03-29 08:24:07","0","e0719f43d174473f","100","51","1","2018-03-29 08:24:07","R_3k0bsaIh88B3xOJ","","","","","39.03759765625","-77.415802001953","anonymous","EN","0","0","5.879","0","1","6","6","1","6","1","5","6","1","6","1","30","1","174471e8fe56f1dc","3DZQRBDBSLFH9XTFMSP1IBFB8IS3SI","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"70","2018-03-29 08:29:08","2018-03-29 08:30:09","0","6c147fbfd2051504","100","61","1","2018-03-29 08:30:09","R_1GQtQRxTpml5osJ","","","","","45.064102172852","-93.342796325684","anonymous","EN","2.3","2.3","6.01","1","4","4","4","3","4","4","5","4","5","4","3","19","1","056e606d94a5c2b1","3ATPCQ38J8AEP449UDW0N5HIVDHAY0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"71","2018-03-29 08:35:39","2018-03-29 08:36:20","0","b960922d85513934","100","41","1","2018-03-29 08:36:21","R_vTTw86WLRcmbGuJ","","","","","40.08479309082","-82.812599182129","anonymous","EN","0","0","6.099","0","6","6","6","2","5","1","5","6","4","6","1","23","1","70456f12323741e7","33ISQZVXPPMPFG02IZA2W9FNSSLCCX","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"72","2018-03-29 08:37:15","2018-03-29 08:38:11","0","896b53c26295093d","100","55","1","2018-03-29 08:38:12","R_2YxnuA5VIO3sBDx","","","","","37.054992675781","-84.455101013184","anonymous","EN","0","0","7.38","0","1","6","6","1","5","1","5","6","3","6","1","29","1","09ef2a77c80a177e","3E7TUJ2EGCMXMAZD6BVMEPWX77U9DD","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"73","2018-03-29 08:39:35","2018-03-29 08:40:47","0","aa5272a330e435c3","100","71","1","2018-03-29 08:40:48","R_2WUTGplvjmxueXO","","","","","36.508605957031","-86.856300354004","anonymous","EN","0","0","7.975","0","2","5","6","2","5","2","5","6","2","5","1","26","1","5bd09c92118f01ce","3A0EX8ZRN8OJ8E910RWWIG1ODV3YBK","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"74","2018-03-29 08:47:28","2018-03-29 08:48:57","0","569059067fb916dc","100","89","1","2018-03-29 08:48:57","R_2aW64k1BRmdSdbb","","","","","32.919296264648","-96.982002258301","anonymous","EN","0","0","6.671","0","3","5","5","2","4","4","5","6","2","6","1","23","1","79039e3643f1de42","3U84XHCDICDZS5YXHYOSO94K9XS4ZD","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"75","2018-03-29 08:50:53","2018-03-29 08:51:25","0","e1f7063c597d8a4c","100","32","1","2018-03-29 08:51:25","R_2pMfTxqo9ngpUe4","","","","","32.36540222168","-90.111801147461","anonymous","EN","0","0","5.943","0","5","6","6","2","5","2","5","6","2","6","1","24","1","e53f32f48156c3ea","3CTOC39K37Q6BDBC1AJD3R04H1X7J7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"76","2018-03-29 08:53:30","2018-03-29 08:54:10","0","e7424b5ae4778020","100","39","1","2018-03-29 08:54:10","R_20ZqR9HzZvfdzQy","","","","","42.458099365234","-83.946800231934","anonymous","EN","0","0","6.372","0","5","1","1","5","1","5","5","2","4","2","5","7","1","6215fab633ea58eb","3A7Y0R2P2OO0QSH3JNNBXQDSJULJXN","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"77","2018-03-29 08:56:02","2018-03-29 08:56:34","0","253bcc2d19c7b8d8","100","31","1","2018-03-29 08:56:35","R_2cd9GZadZCvnoWI","","","","","42.287292480469","-71.352401733398","anonymous","EN","0","0","5.939","0","1","6","6","1","6","1","5","6","1","6","1","30","1","7cce5330e6698cb0","3E337GFOL98LNWDY9BFZ2BUEPOUGNW","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"78","2018-03-29 08:56:33","2018-03-29 08:57:12","0","c2b184b84f29018c","100","39","1","2018-03-29 08:57:14","R_2TszQLmy5WOUszX","","","","","33.799392700195","-116.93209838867","anonymous","EN","0","0","6.767","0","6","6","6","1","6","1","5","6","1","6","1","25","1","f02352d086243508","3PM8NZGV8YGHCFLGED7KURPEXPDXQS","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"79","2018-03-29 08:58:50","2018-03-29 09:00:07","0","3cba5e62c8793672","100","76","1","2018-03-29 09:00:07","R_2txJUlGy1vlVoDK","","","","","29.58219909668","-95.760803222656","anonymous","EN","0","0","5.97","0","1","6","6","1","6","1","5","6","1","6","1","30","1","bc2ba12dd2b36c53","3HMVI3QICJSIVGR9YU37C4OFRJE1Y6","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"80","2018-03-29 09:02:20","2018-03-29 09:03:15","0","32e4bf5caa946481","100","54","1","2018-03-29 09:03:15","R_2wSwD6SjGEt0EIH","","","","","41.878402709961","-87.685203552246","anonymous","EN","0","0","5.876","0","5","5","5","1","3","4","5","5","3","5","1","21","1","c1b545f8b034d997","3QIYRE09Y3HOJHNVRSUWVOQ8NZCN14","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"81","2018-03-29 08:53:19","2018-03-29 09:05:20","0","5a47d2d4c7f0539e","100","721","1","2018-03-29 09:05:21","R_29ch8XykWOgbNA8","","","","","41.899795532227","-87.63680267334","anonymous","EN","0","0","8.005","0","1","6","6","1","6","1","5","6","1","6","1","30","1","ee720c6e9eb0351c","3A1COHJ8NJVEKLL5NF8Y5EGKFT8H88","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"82","2018-03-29 09:12:28","2018-03-29 09:13:04","0","5f71b12f3aa73e45","100","36","1","2018-03-29 09:13:04","R_3kozuNO8IDF1jjF","","","","","43.028594970703","-89.518096923828","anonymous","EN","0","0","6.157","0","2","5","5","2","4","2","5","5","5","5","2","24","1","8e4ca99213c33e2e","333U7HK6I9FMSMCMSNMZ3JA03CBJDN","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"83","2018-03-29 09:18:47","2018-03-29 09:19:45","0","bf5bf521431c2100","100","57","1","2018-03-29 09:19:45","R_2vekL3BHrJFS2DV","","","","","39.67170715332","-104.92710113525","anonymous","EN","0","0","8.596","0","1","6","6","1","6","1","5","6","1","6","1","30","1","08241493ca16d4fc","3LPW2N6LKT202P8NPG8UC9VJ7BCU5N","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"84","2018-03-29 09:19:19","2018-03-29 09:19:59","0","ee5268f57d3403ed","100","39","1","2018-03-29 09:19:59","R_9uG4M0Hn5eSq8b7","","","","","42.287292480469","-71.352401733398","anonymous","EN","1.942","6.409","6.44","4","2","5","5","2","5","2","5","5","4","5","2","25","1","02a784760d783d27","3RANCT1ZVFH2R5PWQQZ7FVVBH7ZBU6","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"85","2018-03-29 09:20:11","2018-03-29 09:21:02","0","484aa68d07f0e22c","100","51","1","2018-03-29 09:21:02","R_3DiLmvriNRBYfQB","","","","","37.516006469727","-77.500503540039","anonymous","EN","0","0","5.938","0","1","6","6","1","6","1","5","6","1","6","1","30","1","bafc86bb1612a08f","3QY7M81QH7M1MXHUJVJP460HWQAK7W","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"86","2018-03-29 09:23:35","2018-03-29 09:24:21","0","528c017369e65a65","100","46","1","2018-03-29 09:24:22","R_2e3u9mzMtjhx3NT","","","","","41.882507324219","-87.644096374512","anonymous","EN","0","0","6.585","0","1","5","5","2","5","3","5","5","3","5","1","26","1","c4af71f6382be228","3ATTHHXXWAO4VHXX152BLPYS6F0XIT","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"87","2018-03-29 09:27:18","2018-03-29 09:28:00","0","1f0946b5b76b335e","100","42","1","2018-03-29 09:28:00","R_1f1MIip7fTPAnqP","","","","","42.324096679688","-83.711303710938","anonymous","EN","6.154","6.154","6.519","1","1","6","6","1","5","1","5","6","1","6","1","29","1","91a911481f5688ef","3GU1KF0O4I1PZ0H0940D5P8C9Q8PBP","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"88","2018-03-29 09:29:49","2018-03-29 09:30:27","0","ce201712325e9799","100","37","1","2018-03-29 09:30:27","R_1QmZKxZH2g4P0tO","","","","","25.490295410156","-80.418701171875","anonymous","EN","5.872","5.876","6.394","2","1","6","6","1","6","1","5","6","4","6","1","30","1","6cb8bd56414b3086","3XLBSAQ9Z4CWBSGGJWMZRLOU0ZP7Z7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"89","2018-03-29 09:36:35","2018-03-29 09:37:25","0","d03186a811726c1d","100","50","1","2018-03-29 09:37:26","R_1cTWdXZ2F28znKG","","","","","42.085494995117","-87.824699401855","anonymous","EN","0","0","5.992","0","2","6","5","1","3","1","5","6","4","5","1","25","1","24af6b04de4037b8","3570Y55XZPJFZVHCGDOAJRSLT84YGA","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"90","2018-03-29 09:38:14","2018-03-29 09:38:47","0","a9224d24829d49d9","100","33","1","2018-03-29 09:38:48","R_214XStuGHbVRRj1","","","","","36.796798706055","-76.176696777344","anonymous","EN","0","0","5.9","0","1","6","6","1","6","1","5","6","1","6","1","30","1","6188d7b34ac8748c","3FE7TXL1LINGBZIJQOMR41VIKGJ2QT","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"91","2018-03-29 09:45:02","2018-03-29 09:46:10","0","85a064b415cdb105","100","67","1","2018-03-29 09:46:11","R_2afZAaQ9I7lb2Wr","","","","","41.920593261719","-87.701698303223","anonymous","EN","2.968","2.968","5.841","1","1","6","6","1","6","1","5","6","1","6","1","30","1","a5ddc5420f2928dd","3VSOLARPKB9Z4IXGDMPA1GALGUH39L","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"92","2018-03-29 09:45:37","2018-03-29 09:46:33","0","a32f2626409a99d2","100","55","1","2018-03-29 09:46:34","R_2R3Xtr4NyI6Sjtk","","","","","47.190093994141","-119.30740356445","anonymous","EN","0","0","5.688","0","1","6","6","1","5","1","5","6","1","6","1","29","1","acfbd2ecdc845d07","3Y5140Z9DXGZM8V6FESURCCP4GWIPV","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"93","2018-03-29 09:45:31","2018-03-29 09:46:38","0","d1a63066e5ea419f","100","67","1","2018-03-29 09:46:39","R_28G1NVzVfcu2E9n","","","","","37.811294555664","-122.30079650879","anonymous","EN","0","0","5.856","0","5","6","5","2","5","2","5","5","3","5","1","23","1","7db6802139118c9d","31QNSG6A5RTHRWFTA6MME1RQ1QL876","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"94","2018-03-29 09:46:02","2018-03-29 09:46:49","0","47eb01d9cc683c73","100","46","1","2018-03-29 09:46:49","R_3O6YMf6yLUN2z1k","","","","","34.076095581055","-118.14419555664","anonymous","EN","0","0","6.277","0","1","6","6","2","6","1","5","6","3","6","1","29","1","fe7a09f5c2274862","3PB5A5BD0V6WKBLBT4YA6E8OP9YG7U","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"95","2018-03-29 09:45:58","2018-03-29 09:46:56","0","e7c700a06590f529","100","58","1","2018-03-29 09:46:57","R_UmB1eMn8jeMH1bb","","","","","41.091705322266","-73.431602478027","anonymous","EN","0","0","6.133","0","2","5","5","5","4","3","5","5","5","5","2","21","1","6982e94cb8fbaeb5","3SBEHTYCWN3TVMN761OD43518LZIYP","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"96","2018-03-29 09:46:22","2018-03-29 09:46:58","0","e0e7519e37607a16","100","35","1","2018-03-29 09:46:58","R_3qrQTIIC2VVkSEx","","","","","38.926605224609","-77.393600463867","anonymous","EN","0","0","9.822","0","5","5","5","2","5","1","5","6","3","5","1","22","1","0ab41893915bcbc0","3300DTYQT2H86FUZJ8HS6247HJBQEL","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"97","2018-03-29 09:46:26","2018-03-29 09:47:06","0","c57c01e72a5fa084","100","40","1","2018-03-29 09:47:07","R_3DjCGUtkv62z0qV","","","","","39.057205200195","-94.593299865723","anonymous","EN","0","0","6.134","0","1","6","6","1","5","3","5","6","6","6","1","29","1","10e3d41e7dd0ef7f","3ZPBJO59KP1Q1GHW4NJER6ULQKEDHJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"98","2018-03-29 09:46:11","2018-03-29 09:47:21","0","d26149a0dd3cafdd","100","70","1","2018-03-29 09:47:22","R_3rIDpZ7I5zmX4J6","","","","","29.968002319336","-90.029296875","anonymous","EN","0","0","6.628","0","1","6","6","1","5","1","5","6","4","6","1","29","1","ca356efe1bef77d2","3H7Z272LX771C93C0HP7JS4HLKQLPC","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"99","2018-03-29 09:46:08","2018-03-29 09:47:22","0","48718cdf06691fdf","100","73","1","2018-03-29 09:47:22","R_29lXbclPTnEnFE1","","","","","33.462707519531","-111.98560333252","anonymous","EN","0","0","7.054","0","4","2","4","4","1","6","5","3","5","2","4","13","1","a1cb88201f3ffbb5","39GHHAVOMFR9SQTTZCL60FGUQZPJ4H","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"100","2018-03-29 09:46:26","2018-03-29 09:47:22","0","1cebdc6ba427803c","100","56","1","2018-03-29 09:47:22","R_3ptzYsAdsufbRjq","","","","","40.430999755859","-79.922698974609","anonymous","EN","0","0","6.363","0","1","6","6","1","6","1","5","6","1","6","1","30","1","c05061866b09e100","3TR2532VIPUN7DX7I0ELXD08MQVJ62","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"101","2018-03-29 09:46:27","2018-03-29 09:47:28","0","6b372913b0838eb1","100","60","1","2018-03-29 09:47:28","R_9Zw6WP6t1WMmCB3","","","","","44.120895385742","-103.19779968262","anonymous","EN","0","0","6.579","0","1","6","6","1","5","2","5","6","1","5","1","29","1","525c1c67a61242b4","3EQHHY4HQSSHX77S5BJD8UUSY33G5F","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"102","2018-03-29 09:46:55","2018-03-29 09:47:37","0","13154a0c25a992f5","100","42","1","2018-03-29 09:47:37","R_27j7zThnmqShnj8","","","","","45.658294677734","-108.3842010498","anonymous","EN","0","0","9.564","0","6","6","6","1","6","4","5","6","1","6","1","25","1","44291e06243f5042","3DYGAII7PL8C36JPSMX30E3BVQDQP6","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"103","2018-03-29 09:45:59","2018-03-29 09:47:45","0","89eac7fb61e787dd","100","105","1","2018-03-29 09:47:46","R_3L5DQccin4k70gV","","","","","35.820404052734","-78.678298950195","anonymous","EN","4.325","7.751","8.004","2","6","6","6","1","6","2","5","6","1","6","1","25","1","ca1cfa4f0933564a","3B2X28YI3WFHPUZVU814ZPHVELMB69","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"104","2018-03-29 09:47:13","2018-03-29 09:48:02","0","04db9c785426823e","100","49","1","2018-03-29 09:48:03","R_3MEUQfmZ3iXc6D6","","","","","35.193603515625","-79.461303710938","anonymous","EN","0","0","6.178","0","1","6","6","1","5","1","5","6","1","6","1","29","1","64117702deab90a3","36AHBNMV1RCCNB7LENN2D6POGGRYD3","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"105","2018-03-29 09:46:38","2018-03-29 09:48:03","0","8af683394bb6ea44","100","84","1","2018-03-29 09:48:03","R_1BXZ30gDOXoAVpU","","","","","42.240493774414","-85.484199523926","anonymous","EN","0","0","7.01","0","1","6","6","1","5","1","5","6","4","6","1","29","1","05880906cd887f99","3NG53N1RLVJ6X2JT6SG3ENIB1KR8PD","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"106","2018-03-29 09:46:59","2018-03-29 09:48:15","0","ac0d5c7c6a241fd2","100","76","1","2018-03-29 09:48:15","R_OMVna6Zz5MWmhe9","","","","","39.33349609375","-83.016799926758","anonymous","EN","0","0","8.743","0","6","6","6","2","5","1","5","5","2","6","1","23","1","0e0bcdf4a37a4dbc","3TVRFO09GKF6LI53M8ZOD5QKNJZLX0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"107","2018-03-29 09:46:09","2018-03-29 09:48:15","0","c1257b251bd946c4","100","126","1","2018-03-29 09:48:16","R_54HAQ7qnWWda68p","","","","","43.187103271484","-70.910003662109","anonymous","EN","0","0","70.722","0","3","5","4","4","4","2","5","4","4","4","3","20","1","224d2c296bab97ec","3IJXV6UZ1XJKYLBLS6WJW7C45YKIRN","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"108","2018-03-29 09:47:40","2018-03-29 09:48:17","0","90834afa30f6457a","100","37","1","2018-03-29 09:48:18","R_2V9GqVmm7GKt4lF","","","","","42.731994628906","-84.553901672363","anonymous","EN","0","0","5.819","0","4","5","5","3","5","4","5","4","5","4","2","22","1","49e23721fe23c84c","3018Q3ZVOIQ5S3SNGI46F9OLSQFRAS","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"109","2018-03-29 09:46:37","2018-03-29 09:48:25","0","8c86fdc509754d0c","100","108","1","2018-03-29 09:48:26","R_UEI1q70U0CKyicx","","","","","39.436294555664","-76.638900756836","anonymous","EN","0","0","7.012","0","6","6","6","2","6","2","5","6","2","6","1","24","1","4532bf5efa30785f","33LK57MYLT5IUQ087ZKAMCKQND5SZI","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"110","2018-03-29 09:47:44","2018-03-29 09:48:37","0","a3d89a9567b81824","100","53","1","2018-03-29 09:48:38","R_3G24nQAFFm0eD5z","","","","","41.811004638672","-88.030197143555","anonymous","EN","2.919","2.919","6.43","1","2","6","6","2","5","1","5","6","2","6","1","27","1","b787f871afab19ae","32SCWG5HIH4JTO05DDJ5U9MKVP1P68","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"111","2018-03-29 09:47:46","2018-03-29 09:48:43","0","39fb5efdf439ed4d","100","56","1","2018-03-29 09:48:43","R_2OJAYUe2Vuzd3gw","","","","","38.218399047852","-122.76760101318","anonymous","EN","0","0","6.168","0","1","6","6","1","6","1","5","6","1","6","1","30","1","07c65af6b05735ac","33UKMF9319KNNE4OQ70IATFV40XTTS","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"112","2018-03-29 09:48:13","2018-03-29 09:48:56","0","129120944966ee5c","100","42","1","2018-03-29 09:48:56","R_VUPUu7SJO0g25GN","","","","","34.146301269531","-118.42929840088","anonymous","EN","0","0","6.028","0","6","6","6","1","6","1","5","6","5","6","1","25","1","d57c275337cf2cf4","3ZPPDN2SLVW2EGDD2666K7EI7J89EJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"113","2018-03-29 09:47:58","2018-03-29 09:48:57","0","f027c214ef23f10b","100","59","1","2018-03-29 09:48:58","R_1jC9mIQaDaEcjdF","","","","","44.130798339844","-94","anonymous","EN","0","0","6.23","0","4","5","4","3","4","3","5","4","2","4","1","20","1","ca40ad435ee0b830","3SNVL38CI4S7YECQACR0KSSVX16KCU","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"114","2018-03-29 09:47:24","2018-03-29 09:48:57","0","9456a6efe3e430ce","100","92","1","2018-03-29 09:48:58","R_2EzLJ5MyDzQcJsI","","","","","40.218200683594","-74.070999145508","anonymous","EN","0","0","7.306","0","3","4","5","3","4","4","5","5","4","3","2","21","1","02981fd7148c2bf8","3SPJ0334213PQX7DOJ9DG4K1L0OJY2","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"115","2018-03-29 09:48:41","2018-03-29 09:49:14","0","58275311fe728728","100","32","1","2018-03-29 09:49:14","R_RPo0Dgz43MBDnd7","","","","","39.489898681641","-74.47730255127","anonymous","EN","0","0","5.799","0","1","6","6","1","6","1","5","6","1","6","1","30","1","c6b0dd9514f71bd9","3KKG4CDWKIYKMEGKD0UTBL2RUUE498","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
